Order ID,Customer ID,Customer Segment,Order Priority,Product Category,Product Sub-Category,State or Province,Region,City,Order Date,Unit Price,Quantity ordered new,Profit,Sales
90767,3279,Home Office,Medium,Technology,Telephones and Communication,South Carolina,South,Columbia,2015-03-14,45.99,3,24.018,125.19
91088,146,Small Business,Not Specified,Furniture,Office Furnishings,Texas,Central,Watauga,2015-03-12,45.98,4,133.5771,193.59
89433,999,Small Business,High,Technology,Computer Peripherals,New Jersey,East,Ridgewood,2015-03-14,45.19,3,-71.83,127.22
89665,2124,Consumer,High,Technology,Computer Peripherals,Arkansas,South,West Memphis,2015-01-01,45.19,13,-61.194,609.09
88212,1374,Home Office,Critical,Office Supplies,Appliances,California,West,Stockton,2015-06-07,44.01,1,-21.232,46.94
50917,2882,Consumer,Low,Technology,Computer Peripherals,North Carolina,South,Charlotte,2015-01-21,43.98,40,333.7605,1724.01
86544,2980,Corporate,Critical,Office Supplies,Pens & Art Supplies,Ohio,East,Sandusky,2015-01-27,43.98,10,274.0788,454.4
88390,1015,Home Office,Medium,Office Supplies,Pens & Art Supplies,North Carolina,South,Apex,2015-03-18,43.98,14,829.467,650.7
90602,1627,Corporate,High,Office Supplies,Storage & Organization,Tennessee,South,Greeneville,2015-05-28,43.57,17,-38.808,710.16
87463,169,Corporate,Low,Technology,Computer Peripherals,Louisiana,South,Baton Rouge,2015-01-03,43.22,3,280.27458,130.62
86686,1935,Corporate,Critical,Office Supplies,Appliances,Texas,Central,Grand Prairie,2015-04-08,42.98,9,285.4737,413.73
88163,2290,Home Office,Not Specified,Office Supplies,Appliances,Minnesota,Central,Coon Rapids,2015-01-06,42.98,12,385.3029,558.41
88610,2964,Consumer,High,Office Supplies,Appliances,Ohio,East,Mount Vernon,2015-04-21,42.98,1,-24.63,47.04
91397,2951,Corporate,Medium,Office Supplies,Appliances,Kansas,Central,Hays,2015-02-15,42.98,19,565.386,819.4
87298,3249,Corporate,High,Office Supplies,Binders and Binder Accessories,Maryland,East,Annapolis,2015-05-23,42.8,16,462.921,670.9
90927,2626,Consumer,High,Office Supplies,Binders and Binder Accessories,California,West,Menlo Park,2015-02-07,41.94,6,164.082,237.8
86633,2677,Small Business,Critical,Furniture,Office Furnishings,Virginia,South,Winchester,2015-06-16,41.32,10,-32.816,419.27
89041,1976,Consumer,Critical,Office Supplies,Paper,Michigan,Central,East Lansing,2015-03-23,40.99,14,214.23,585.08
89334,2038,Small Business,High,Office Supplies,Paper,New York,East,Mount Vernon,2015-04-21,40.99,7,109.16,277.12
90001,1989,Corporate,High,Office Supplies,Paper,Utah,West,Holladay,2015-05-15,40.99,11,177.79,480.75
90044,1005,Small Business,High,Office Supplies,Paper,Illinois,Central,Buffalo Grove,2015-02-27,40.99,23,551.0928,950.43
90860,2427,Corporate,High,Office Supplies,Paper,Texas,Central,Keller,2015-02-17,40.99,21,395.308,885.65
9285,949,Consumer,Critical,Office Supplies,Binders and Binder Accessories,California,West,Los Angeles,2015-01-02,40.98,3,-19.0992,124.81
19042,1280,Corporate,Critical,Office Supplies,Binders and Binder Accessories,Washington,West,Seattle,2015-03-01,40.98,8,54.9015,327.61
86221,3096,Consumer,High,Office Supplies,Appliances,Ohio,East,Hilliard,2015-05-24,40.98,3,-16.64,119.86
86545,2979,Corporate,Critical,Office Supplies,Binders and Binder Accessories,North Dakota,Central,Dickinson,2015-02-26,40.98,6,170.7957,247.53
86599,1840,Home Office,Not Specified,Office Supplies,Binders and Binder Accessories,Massachusetts,East,Townsend,2015-03-30,40.98,13,369.2052,535.08
87451,2530,Small Business,High,Technology,Computer Peripherals,California,West,Apple Valley,2015-03-29,40.98,7,-89.5,277.07
88554,2069,Consumer,Medium,Technology,Computer Peripherals,Kentucky,South,Fort Thomas,2015-01-12,40.98,3,66.852,120.34
89083,950,Consumer,Critical,Office Supplies,Binders and Binder Accessories,Minnesota,Central,Prior Lake,2015-01-02,40.98,1,-14.80188,41.6
89787,1178,Consumer,High,Technology,Computer Peripherals,Florida,South,Altamonte Springs,2015-04-09,40.98,7,5.6916,267.69
89820,1956,Consumer,High,Technology,Computer Peripherals,Colorado,West,Louisville,2015-06-19,40.98,19,-50.245,746.91
90114,1279,Corporate,Critical,Office Supplies,Binders and Binder Accessories,Indiana,Central,Hammond,2015-03-01,40.98,2,54.9015,81.9
87823,1614,Consumer,Low,Technology,Computer Peripherals,Massachusetts,East,Hopkinton,2015-04-08,40.97,12,341.1981,494.49
88016,2621,Corporate,High,Office Supplies,Pens & Art Supplies,Tennessee,South,Brentwood,2015-03-19,40.97,5,-177.058,207.22
90103,3320,Small Business,Not Specified,Office Supplies,Pens & Art Supplies,Tennessee,South,Jackson,2015-04-27,40.97,22,66.216,824.7
5509,272,Home Office,Low,Furniture,Office Furnishings,North Carolina,South,Charlotte,2015-04-07,40.89,21,52.9166,885.23
88941,268,Home Office,Low,Furniture,Office Furnishings,Arizona,West,Flagstaff,2015-04-07,40.89,5,78.98,210.77
8994,698,Corporate,Low,Technology,Computer Peripherals,Washington,West,Seattle,2015-04-07,40.48,36,-580.32,1423.35
87611,1623,Small Business,High,Technology,Computer Peripherals,Indiana,Central,Schererville,2015-05-24,40.48,12,65.394,472.44
88766,2720,Small Business,Critical,Technology,Computer Peripherals,Georgia,South,Dalton,2015-06-16,40.48,6,-25.634,264.95
89848,696,Corporate,Low,Technology,Computer Peripherals,Indiana,Central,Crown Point,2015-04-07,40.48,9,-580.32,355.84
88380,3086,Consumer,High,Technology,Computer Peripherals,Florida,South,North Port,2015-05-18,39.99,3,4.29,130.91
87933,3206,Consumer,Low,Technology,Computer Peripherals,Idaho,West,Twin Falls,2015-03-30,39.98,6,51.59,257.52
88814,2649,Corporate,High,Technology,Computer Peripherals,Maryland,East,Edgewood,2015-06-11,39.98,5,-30.808,203.29
89525,152,Small Business,Low,Technology,Computer Peripherals,Tennessee,South,Knoxville,2015-06-18,39.98,21,360.24,772.56
91386,2647,Corporate,Low,Furniture,Office Furnishings,California,West,Bakersfield,2015-03-17,39.98,4,117.5208,170.32
87889,2098,Home Office,Medium,Furniture,Office Furnishings,South Carolina,South,Mount Pleasant,2015-04-18,39.89,10,38.874,389.97
86311,594,Consumer,Critical,Technology,Computer Peripherals,Indiana,Central,Anderson,2015-06-19,39.48,18,484.8492,702.68
87003,1303,Consumer,High,Technology,Computer Peripherals,Utah,West,Tooele,2015-02-19,39.48,12,317.0895,459.55
87721,2828,Corporate,Medium,Technology,Computer Peripherals,California,West,El Centro,2015-06-01,39.48,12,322.2507,467.03
88367,2014,Home Office,High,Technology,Computer Peripherals,Iowa,Central,Council Bluffs,2015-03-22,39.48,4,88.72,151.27
90814,3222,Corporate,High,Technology,Computer Peripherals,Florida,South,Tallahassee,2015-03-19,39.48,8,-1535.4864,332.16
86960,1829,Corporate,Low,Office Supplies,Binders and Binder Accessories,Iowa,Central,Cedar Rapids,2015-01-06,39.06,9,250.9806,363.74
88633,1023,Small Business,Critical,Office Supplies,Binders and Binder Accessories,Pennsylvania,East,Wilkinsburg,2015-05-15,39.06,16,442.0899,640.71
87885,2840,Corporate,Medium,Office Supplies,Paper,Florida,South,North Miami,2015-06-11,38.76,1,-294.084,44.62
88348,2089,Corporate,Low,Office Supplies,Appliances,New York,East,New City,2015-06-30,38.06,17,450.4596,652.84
86124,1085,Corporate,Not Specified,Office Supplies,Paper,New York,East,Deer Park,2015-05-13,37.94,8,206.517,299.3
90258,757,Home Office,Not Specified,Office Supplies,Paper,Oregon,West,Tualatin,2015-02-11,37.94,1,-7.5244,39.97
90264,2957,Corporate,Medium,Office Supplies,Paper,Wisconsin,Central,Milwaukee,2015-04-02,37.94,4,95.0544,137.76
87258,980,Corporate,Medium,Office Supplies,Storage & Organization,Vermont,East,South Burlington,2015-02-05,37.76,12,93.8468,477.2
86012,451,Home Office,Critical,Office Supplies,Binders and Binder Accessories,California,West,Los Altos,2015-05-27,37.7,12,299.6739,434.31
88633,1023,Small Business,Critical,Office Supplies,Binders and Binder Accessories,Pennsylvania,East,Wilkinsburg,2015-05-15,37.7,18,455.124,659.6
29350,1193,Consumer,High,Office Supplies,Pens & Art Supplies,District of Columbia,East,Washington,2015-02-25,36.55,83,232.8,2948.61
87585,1202,Consumer,High,Office Supplies,Pens & Art Supplies,New Jersey,East,South Orange,2015-02-25,36.55,21,344.544,746.03
90646,2960,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Arkansas,South,Van Buren,2015-04-05,36.55,11,-89.572,379.72
12224,1745,Consumer,High,Technology,Telephones and Communication,Georgia,South,Atlanta,2015-06-12,35.99,54,-277.20924,1569
46436,2548,Small Business,Low,Technology,Telephones and Communication,California,West,Los Angeles,2015-04-04,35.99,46,840.051,1477.57
86459,907,Home Office,Critical,Technology,Telephones and Communication,Kentucky,South,Henderson,2015-02-26,35.99,5,114.3165,151.6
86914,1183,Home Office,Not Specified,Technology,Telephones and Communication,Utah,West,Springville,2015-06-29,35.99,9,184.1955,266.95
87020,603,Home Office,Not Specified,Technology,Telephones and Communication,Colorado,West,Pueblo,2015-02-03,35.99,7,-120.934,227.79
87161,2779,Corporate,Critical,Technology,Telephones and Communication,North Carolina,South,Wilson,2015-06-11,35.99,11,-60.704,345.07
87193,1725,Corporate,High,Technology,Telephones and Communication,Ohio,East,Hilliard,2015-05-07,35.99,9,149.166,261.56
87234,2052,Home Office,Not Specified,Technology,Telephones and Communication,New Mexico,West,Albuquerque,2015-02-19,35.99,19,390.0984,565.36
87451,2534,Small Business,High,Technology,Telephones and Communication,Maine,East,Bangor,2015-03-29,35.99,5,103.2723,149.67
88558,2070,Corporate,Low,Technology,Telephones and Communication,Michigan,Central,Eastpointe,2015-05-16,35.99,5,17.8398,153.61
88571,858,Corporate,Critical,Technology,Telephones and Communication,Maine,East,Lewiston,2015-04-30,35.99,2,-125.83296,64.89
88656,2551,Small Business,Low,Technology,Telephones and Communication,Pennsylvania,East,York,2015-04-04,35.99,12,265.9605,385.45
88815,2650,Corporate,Critical,Technology,Telephones and Communication,Pennsylvania,East,Baldwin,2015-05-04,35.99,26,524.3172,759.88
89047,2976,Small Business,Medium,Technology,Telephones and Communication,Wisconsin,Central,Oak Creek,2015-05-22,35.99,41,882.4824,1278.96
89481,2741,Small Business,Low,Technology,Telephones and Communication,Idaho,West,Caldwell,2015-03-12,35.99,10,218.2332,316.28
89697,1849,Consumer,High,Technology,Telephones and Communication,Alabama,South,Enterprise,2015-04-01,35.99,8,19.35,222.71
89909,799,Consumer,Not Specified,Technology,Telephones and Communication,South Carolina,South,Hilton Head Island,2015-01-06,35.99,1,-211.036,30.86
89988,3100,Consumer,Critical,Technology,Telephones and Communication,Florida,South,Oakland Park,2015-03-25,35.99,1,-299.8142,31.71
90048,803,Small Business,Medium,Technology,Telephones and Communication,Florida,South,New Smyrna Beach,2015-04-29,35.99,3,-184.548,93.82
36069,272,Home Office,Low,Office Supplies,Envelopes,North Carolina,South,Charlotte,2015-06-05,35.94,24,72.1858,836.47
86448,3191,Corporate,High,Office Supplies,Envelopes,Wisconsin,Central,Stevens Point,2015-04-10,35.94,9,172.5644,312.22
86839,15,Small Business,Medium,Office Supplies,Envelopes,New York,East,Smithtown,2015-05-28,35.94,10,261.8757,379.53
88942,269,Home Office,Low,Office Supplies,Envelopes,Arizona,West,Gilbert,2015-06-05,35.94,6,144.2928,209.12
88391,1018,Home Office,Medium,Office Supplies,Envelopes,North Carolina,South,Cary,2015-04-08,35.89,19,22.866,680.39
90492,918,Consumer,High,Office Supplies,Storage & Organization,California,West,Rancho Cucamonga,2015-04-12,35.51,2,6.11,73.1
53476,3079,Small Business,Not Specified,Office Supplies,Paper,Pennsylvania,East,Philadelphia,2015-06-11,35.44,21,150.72,722.1
85868,1738,Corporate,Low,Office Supplies,Paper,North Carolina,South,Gastonia,2015-06-14,35.44,11,-108.2725,406.26
86989,3179,Corporate,Low,Office Supplies,Paper,Minnesota,Central,Owatonna,2015-06-12,35.44,11,262.2,380
87620,2932,Small Business,High,Office Supplies,Paper,Connecticut,East,Stratford,2015-04-22,35.44,1,-52.8228,55.43
87935,3206,Consumer,Not Specified,Office Supplies,Paper,Idaho,West,Twin Falls,2015-05-28,35.44,23,553.3317,801.93
88240,3078,Small Business,Not Specified,Office Supplies,Paper,Ohio,East,Toledo,2015-06-11,35.44,5,118.6317,171.93
89129,3036,Home Office,Not Specified,Office Supplies,Paper,North Dakota,Central,Mandan,2015-01-16,35.44,7,165.8898,240.42
89314,3098,Consumer,Critical,Office Supplies,Paper,New York,East,Shirley,2015-04-08,35.44,10,240.1752,348.08
86722,1670,Small Business,Low,Technology,Computer Peripherals,Virginia,South,Blacksburg,2015-04-24,35.41,10,1912.422,367.52
85928,2847,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Tennessee,South,Collierville,2015-04-09,34.99,1,-208.7204,37.62
89199,32,Corporate,High,Office Supplies,Pens & Art Supplies,Oregon,West,Grants Pass,2015-02-22,34.99,13,144.69,424.68
90146,2287,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,South Carolina,South,Summerville,2015-03-25,34.99,12,-12.0267,418.75
86383,392,Corporate,Medium,Technology,Computer Peripherals,Missouri,Central,Clayton,2015-03-05,34.98,1,-159.68,37.16
88157,2908,Home Office,Not Specified,Technology,Computer Peripherals,Ohio,East,Garfield Heights,2015-02-28,34.98,16,-32.6664,581.08
87570,2141,Home Office,High,Office Supplies,Storage & Organization,Colorado,West,Durango,2015-02-18,34.76,7,45.3324,242.97
90962,782,Small Business,High,Office Supplies,Storage & Organization,California,West,Whittier,2015-04-29,34.76,8,192.5169,279.01
86860,3113,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,Louisiana,South,New Iberia,2015-05-17,34.58,13,384.5043,456.58
86860,3113,Corporate,Not Specified,Office Supplies,Binders and Binder Accessories,Louisiana,South,New Iberia,2015-05-17,34.54,17,-20.18226,574.97
88411,1271,Corporate,Low,Furniture,Office Furnishings,California,West,La Mesa,2015-05-01,34.23,7,151.5654,219.66
89360,2653,Consumer,Not Specified,Furniture,Office Furnishings,Kansas,Central,Derby,2015-02-22,34.23,11,270.7905,392.45
89017,2738,Small Business,Critical,Technology,Computer Peripherals,Vermont,East,South Burlington,2015-04-13,33.98,7,164.0613,237.77
89433,1000,Small Business,High,Furniture,Office Furnishings,Vermont,East,Bennington,2015-03-14,33.98,12,-0.74,432.44
86051,2204,Home Office,Low,Furniture,Chairs & Chairmats,Minnesota,Central,Burnsville,2015-02-04,33.94,5,-157.56,169.46
86222,3096,Consumer,Critical,Office Supplies,Storage & Organization,Ohio,East,Hilliard,2015-06-17,33.89,6,72.984,200.83
87795,3303,Home Office,Low,Office Supplies,Storage & Organization,Florida,South,Lake Worth,2015-01-07,33.89,6,68.676,200.64
90871,2865,Corporate,Critical,Office Supplies,Storage & Organization,Texas,Central,Paris,2015-02-23,33.29,8,87.03,273.34
89521,151,Home Office,Critical,Technology,Computer Peripherals,Tennessee,South,Kingsport,2015-01-22,32.98,2,-20.258,62.46
86189,556,Home Office,Medium,Office Supplies,Storage & Organization,Utah,West,Provo,2015-01-28,32.48,8,-1116.3348,274.91
86899,3155,Corporate,High,Office Supplies,Storage & Organization,Florida,South,Sanford,2015-01-26,32.48,10,-333.4254,318.83
86279,767,Corporate,Critical,Technology,Computer Peripherals,Illinois,Central,Rock Island,2015-01-30,31.78,11,232.2816,336.64
87234,2052,Home Office,Not Specified,Technology,Computer Peripherals,New Mexico,West,Albuquerque,2015-02-19,31.78,13,265.1118,384.22
86297,263,Small Business,High,Furniture,Tables,Ohio,East,Cleveland Heights,2015-01-21,31.76,9,-2177.986096,304.34
91116,1469,Small Business,Low,Furniture,Tables,Utah,West,Clearfield,2015-06-12,31.76,18,-1314.992,439.27
86409,1108,Small Business,Medium,Office Supplies,Binders and Binder Accessories,Texas,Central,Lancaster,2015-05-20,31.74,9,67.1075,270.55
86567,945,Home Office,Not Specified,Office Supplies,Binders and Binder Accessories,California,West,Saratoga,2015-03-06,31.74,3,-4.301,98.7
39430,1129,Corporate,Low,Technology,Computer Peripherals,Massachusetts,East,Boston,2015-06-13,30.98,44,-144.2,1332.09
40997,2548,Small Business,Low,Office Supplies,Paper,California,West,Los Angeles,2015-04-21,30.98,12,61.47,382.29
59937,1733,Small Business,High,Office Supplies,Paper,District of Columbia,East,Washington,2015-06-28,30.98,13,-32.28,438.25
86645,1680,Consumer,Low,Office Supplies,Envelopes,Ohio,East,Fairfield,2015-05-03,30.98,18,-163.53,514.62
86813,1527,Small Business,Critical,Office Supplies,Pens & Art Supplies,Alabama,South,Decatur,2015-01-09,30.98,5,0.51,162.39
87029,2509,Home Office,Medium,Office Supplies,Paper,Maine,East,South Portland,2015-05-05,30.98,15,308.67,462.57
87033,2520,Home Office,Medium,Office Supplies,Paper,Rhode Island,East,Providence,2015-06-05,30.98,12,255.7692,370.68
87078,1472,Home Office,Not Specified,Technology,Computer Peripherals,Ohio,East,Westlake,2015-06-30,30.98,17,-44.624,552.89
87877,1250,Corporate,High,Office Supplies,Paper,Illinois,Central,Carpentersville,2015-04-09,30.98,8,109.4248,225.62
88015,2619,Corporate,Not Specified,Office Supplies,Pens & Art Supplies,South Dakota,Central,Sioux Falls,2015-02-09,30.98,4,-20.2228,119.37
88104,1132,Corporate,Low,Technology,Computer Peripherals,Texas,Central,Euless,2015-06-13,30.98,11,-115.36,333.02
88444,1735,Small Business,High,Office Supplies,Paper,New York,East,Hempstead,2015-06-28,30.98,3,-16.14,101.13
88657,2549,Small Business,Low,Office Supplies,Paper,Ohio,East,Whitehall,2015-04-21,30.98,3,61.47,95.57
89819,1958,Consumer,Low,Technology,Computer Peripherals,Oregon,West,West Linn,2015-06-18,30.98,7,-55.97,204.34
90001,1989,Corporate,High,Technology,Computer Peripherals,Utah,West,Holladay,2015-05-15,30.98,11,46.29,363.37
90189,1693,Consumer,Not Specified,Office Supplies,Paper,Virginia,South,Reston,2015-01-23,30.98,11,-28.798,343.79
90387,2159,Corporate,Medium,Office Supplies,Paper,Michigan,Central,Westland,2015-05-20,30.98,25,371.272,727.2
